Contract_ID,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Contract Status_<lambda>
CONT112811,2450.18,1225.09,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT112812,852.59,387.5842857142857,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT112813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT112814,23331.89,20517.786,18698.08,579.84,38.656,17.0,1.1333333333333333,15,Active
CONT112815,98416.06,94948.60133333334,91292.66,0.0,0.0,0.0,0.0,15,Active
CONT112816,2514.94,2135.1040000000003,2092.9,2093.93,1088.0686666666666,382.0,158.93333333333334,15,NonAccrual
CONT112817,40957.05,36217.75666666667,31178.92,0.0,0.0,0.0,0.0,15,Active
CONT112818,1842.72,1842.72,1842.72,1843.66,1075.4926666666668,443.0,211.8,15,NonAccrual
CONT112819,4071.3,4071.3,4071.3,4073.39,2376.2019999999998,443.0,211.8,15,NonAccrual
CONT112820,2620.33,2620.33,2620.33,2621.66,1529.3386666666665,443.0,211.8,15,NonAccrual
CONT112821,1785.77,1785.77,1785.77,1786.66,1042.2446666666667,443.0,211.8,15,NonAccrual
CONT112822,4472.75,4472.75,4472.75,4475.03,2610.498,443.0,211.8,15,NonAccrual
CONT112823,561.29,450.55583333333334,0.0,429.47,158.30583333333334,290.0,110.0,12,Closed
CONT112824,1935.83,1935.8299999999997,1935.83,1936.81,1129.828,443.0,211.8,15,NonAccrual
CONT112825,8170.69,8170.69,8170.69,8174.87,4768.788666666666,443.0,211.8,15,NonAccrual
CONT112826,4051.21,3165.5,2457.84,869.1,340.67,169.0,67.53333333333333,15,NonAccrual
CONT112827,19220.84,19220.84,19220.84,19230.62,11218.144666666665,443.0,211.8,15,NonAccrual
CONT112828,3396.65,3396.65,3396.65,3398.38,1982.4406666666666,443.0,211.8,15,NonAccrual
CONT112829,3398.03,3398.03,3398.03,3399.74,1983.2346666666667,443.0,211.8,15,NonAccrual
CONT112830,2325.11,2207.8766666666666,2149.26,2150.43,1239.7986666666666,443.0,211.8,15,NonAccrual
CONT112831,1916.27,1916.27,1916.27,1917.23,1118.4180000000001,443.0,211.8,15,NonAccrual
CONT112832,83833.41,79610.446,77040.89,2077.75,489.108,32.0,2.6666666666666665,15,Active
CONT112833,9963.56,7788.507333333333,6427.57,0.0,0.0,0.0,0.0,15,Active
CONT112834,27829.12,24119.03933333333,20175.17,0.0,0.0,0.0,0.0,15,Active
CONT112835,92581.43,88311.158,85012.87,1442.7,123.38266666666667,39.0,4.4,15,Active
CONT112836,104743.89,99450.72466666668,94015.8,1511.98,504.73266666666666,2.0,0.5333333333333333,15,Active
CONT112837,52790.2,49410.01266666666,43911.7,3411.63,1302.6193333333333,93.0,28.666666666666668,15,NonAccrual
CONT112838,45912.97,44454.698,42624.67,631.42,106.06,4.0,0.7333333333333333,15,Active
CONT112839,110807.62,106061.23333333334,100951.77,1389.71,92.64733333333334,3.0,0.2,15,Active
CONT112840,4689.33,3203.5157142857142,0.0,7.15,1.3928571428571428,8.0,2.142857142857143,7,Closed
CONT112841,3517.0,1882.8721428571428,0.0,347.27,51.30785714285714,38.0,4.857142857142857,14,Closed
CONT112842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT112843,7573.27,5264.115,0.0,0.0,0.0,0.0,0.0,14,Closed
CONT112844,7034.0,3908.816666666667,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT112845,19413.83,15796.158666666666,11952.15,0.0,0.0,0.0,0.0,15,Active
CONT112846,37572.47,32872.78833333334,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT112847,44548.65,39404.342142857146,34153.97,0.0,0.0,0.0,0.0,14,Active
CONT112848,4466.85,3957.8342857142857,3438.31,70.22,9.519285714285713,14.0,2.0,14,Active
CONT112849,38177.91,35889.65066666667,33384.69,340.87,37.65266666666666,2.0,0.26666666666666666,15,Active
CONT112850,5556.86,4105.065,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT112851,107896.58,103270.614,98298.12,556.11,37.074,2.0,0.13333333333333333,15,Active
CONT112852,4689.33,2850.465,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT112853,44474.61,42664.827333333335,40713.39,551.72,73.54266666666666,1.0,0.13333333333333333,15,Active
CONT112854,39708.51,35620.22928571428,0.0,316.04,22.574285714285715,1.0,0.07142857142857142,14,Closed
CONT112855,111270.53,108607.70285714287,105932.71,0.0,0.0,0.0,0.0,14,Active
CONT112856,37293.76,33345.17142857143,29920.94,1162.32,105.96571428571428,60.0,6.357142857142857,14,Active
CONT112857,2353.79,1525.1833333333334,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT112858,134049.26,127339.81142857144,120306.94,0.0,0.0,0.0,0.0,14,Active
CONT112859,2795.64,1458.540909090909,0.0,0.0,0.0,0.0,0.0,11,Closed
CONT112860,5469.5,3871.7242857142855,2187.71,0.0,0.0,0.0,0.0,14,Active
CONT112861,3517.0,2289.9975,1484.6,0.0,0.0,0.0,0.0,8,Active
CONT112862,42885.16,41259.46357142857,39548.28,0.0,0.0,0.0,0.0,14,Active
CONT112863,40867.2,34899.641111111116,0.0,0.0,0.0,0.0,0.0,9,Closed
CONT112864,199401.43,185823.75714285715,170322.06,3356.2,934.0192857142857,14.0,6.857142857142857,14,Active
CONT112865,14695.64,14025.069285714286,13117.66,1617.23,484.08714285714285,75.0,21.142857142857142,14,Active
CONT112866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT112867,1224.03,1224.03,1224.03,1224.69,685.2492857142857,415.0,199.85714285714286,14,NonAccrual
CONT112868,48837.07,44755.07571428572,42797.82,6606.49,1729.8685714285714,171.0,41.642857142857146,14,NonAccrual
CONT112869,1645.3,1005.0528571428571,740.77,741.2,302.0078571428572,231.0,73.28571428571429,14,NonAccrual
CONT112870,1949.17,1949.17,1949.17,1950.25,1091.215,415.0,199.85714285714286,14,NonAccrual
CONT112871,3174.02,3174.02,3174.02,3175.8,1776.9321428571427,415.0,199.85714285714286,14,NonAccrual
CONT112872,2118.01,2000.8275,1649.28,883.0,500.86749999999995,140.0,80.625,8,NonAccrual
CONT112873,5148.72,3861.54,0.0,1287.9,643.95,79.0,36.5,4,Closed
CONT112874,31479.2,27567.834285714285,23425.25,165.37,11.812142857142858,6.0,0.42857142857142855,14,Active
CONT112875,1390.13,1390.1299999999999,1390.13,1390.9,778.2478571428572,415.0,199.85714285714286,14,NonAccrual
CONT112876,1660.77,1515.9475,0.0,1648.84,800.2766666666666,353.0,166.58333333333334,12,Closed
CONT112877,1511.21,1222.4328571428573,1019.04,1019.67,557.1278571428571,323.0,147.21428571428572,14,NonAccrual
CONT112878,1765.04,1765.0399999999997,1765.04,1766.03,988.1371428571429,415.0,199.85714285714286,14,NonAccrual
CONT112879,2006.05,2006.05,2006.05,2007.17,1123.06,415.0,199.85714285714286,14,NonAccrual
CONT112880,1333.93,1238.6492857142857,0.0,1334.65,651.4385714285714,384.0,170.21428571428572,14,Closed
CONT112881,911.4,911.4,911.4,911.89,510.22285714285715,415.0,199.85714285714286,14,NonAccrual
CONT112882,1934.14,1934.14,1934.14,1935.22,1082.7992857142858,415.0,199.85714285714286,14,NonAccrual
CONT112883,2013.62,2013.6200000000001,2013.62,2014.75,1127.2964285714286,415.0,199.85714285714286,14,NonAccrual
CONT112884,2416.39,2416.39,2416.39,1410.34,705.17,202.0,96.125,8,NonAccrual
CONT112885,17415.5,17415.5,17415.5,17425.18,9749.80357142857,415.0,199.85714285714286,14,NonAccrual
CONT112886,1458.43,1458.43,1458.43,1459.25,816.4821428571429,415.0,199.85714285714286,14,NonAccrual
CONT112887,1521.92,851.1676923076923,795.29,806.28,359.5138461538462,262.0,95.76923076923077,13,NonAccrual
CONT112888,2105.49,2105.49,2105.49,2106.66,1178.7250000000001,415.0,199.85714285714286,14,NonAccrual
CONT112889,2168.32,2087.9714285714285,1980.84,1981.95,1133.5078571428571,384.0,186.57142857142858,14,NonAccrual
CONT112890,3940.21,3658.7671428571434,3611.86,3614.07,1924.435,415.0,199.85714285714286,14,NonAccrual
CONT112891,4295.64,4295.64,4295.64,4298.03,2404.8535714285713,415.0,199.85714285714286,14,NonAccrual
CONT112892,2953.67,2068.76875,0.0,985.11,307.845,110.0,32.0,8,Closed
CONT112893,2049.92,2049.92,2049.92,2051.04,1147.6107142857143,415.0,199.85714285714286,14,NonAccrual
CONT112894,1582.93,1582.93,1582.93,1583.8,886.1714285714286,415.0,199.85714285714286,14,NonAccrual
CONT112895,1456.04,1346.3907142857145,1206.64,84.41,44.77428571428572,79.0,40.42857142857143,14,NonAccrual
CONT112896,2032.38,1802.3314285714284,1721.81,1722.84,907.6871428571428,384.0,179.92857142857142,14,NonAccrual
CONT112897,995.9,569.0842857142858,331.96,332.15,130.48999999999998,171.0,46.285714285714285,14,NonAccrual
CONT112898,7110.76,7110.76,7110.76,7114.7,3980.8478571428573,415.0,199.85714285714286,14,NonAccrual
CONT112899,3844.74,3844.7400000000002,3844.74,3846.87,2152.4185714285713,415.0,199.85714285714286,14,NonAccrual
CONT112900,1473.08,1429.8914285714286,868.44,1473.9,781.4800000000001,384.0,191.07142857142858,14,NonAccrual
CONT112901,1390.81,1390.81,1390.81,1391.58,778.6264285714286,415.0,199.85714285714286,14,NonAccrual
CONT112902,103172.99,98997.33071428571,94622.23,0.0,0.0,0.0,0.0,14,Active
CONT112903,726.85,444.4166666666667,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT112904,31078.12,27688.82,24124.69,0.0,0.0,0.0,0.0,14,Active
CONT112905,4689.33,3018.6925,1546.94,0.0,0.0,0.0,0.0,8,Active
CONT112906,1172.33,837.525,498.78,0.0,0.0,0.0,0.0,8,Active
CONT112907,74254.4,70430.63571428572,66306.92,684.55,58.77928571428571,4.0,0.5,14,Active
CONT112908,3065.79,2574.91625,0.0,190.48,57.2975,105.0,31.0,8,Closed
CONT112909,37775.03,33610.107142857145,28564.85,938.76,693.1771428571428,2.0,1.4285714285714286,14,Active
CONT112910,58091.02,54369.03214285714,52339.95,0.0,0.0,0.0,0.0,14,Active
CONT112911,6698.36,5242.566000000001,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT112912,82063.31,76762.07071428571,71291.86,0.0,0.0,0.0,0.0,14,Active
CONT112913,8922.91,6983.361999999999,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT112914,937.87,688.0033333333334,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT112915,101135.8,97042.57642857144,92753.86,0.0,0.0,0.0,0.0,14,Active
CONT112916,844.08,524.903,193.15,67.06,11.513,11.0,2.1,10,Active
CONT112917,28200.02,25565.337857142855,22424.24,1148.75,529.9485714285714,32.0,5.714285714285714,14,Active
CONT112918,39005.74,34525.28285714286,31879.53,1035.38,73.9557142857143,143.0,10.214285714285714,14,Active
CONT112919,52344.67,48963.235714285714,45474.02,0.0,0.0,0.0,0.0,14,Active
CONT112920,890.97,447.23857142857145,0.0,10.01,1.43,7.0,1.0,7,Closed
CONT112921,65817.56,61196.55714285715,55954.16,1747.78,477.6978571428572,35.0,6.642857142857143,14,Active
CONT112922,645.96,357.1742857142857,0.0,125.96,49.38285714285714,36.0,7.142857142857143,7,Closed
CONT112923,136466.8,131448.36357142855,126381.95,3123.59,562.8757142857143,35.0,3.7857142857142856,14,Active
CONT112924,1866.35,973.1325,0.0,137.75,22.497500000000002,3.0,0.5,12,Closed
CONT112925,45665.3,42177.50142857143,38509.92,0.0,0.0,0.0,0.0,14,Active
CONT112926,46557.37,41876.688461538455,36996.88,0.0,0.0,0.0,0.0,13,Active
CONT112927,29329.52,25865.36,22067.67,0.0,0.0,0.0,0.0,13,Active
CONT112928,87265.58,81081.57076923076,74763.47,0.0,0.0,0.0,0.0,13,Active
CONT112929,126189.92,121510.79846153845,116644.22,0.0,0.0,0.0,0.0,13,Active
CONT112930,50464.13,45590.983076923076,42388.82,2676.83,488.7092307692307,80.0,11.461538461538462,13,NonAccrual
CONT112931,24755.22,23602.39923076923,22980.89,313.95,27.29692307692308,2.0,0.46153846153846156,13,Active
CONT112932,71731.3,66709.30846153846,61452.24,109.0,9.53923076923077,3.0,0.46153846153846156,13,Active
CONT112933,24504.31,20876.873333333333,0.0,257.05,21.420833333333334,25.0,2.0833333333333335,12,Closed
CONT112934,42305.37,38585.700000000004,34620.05,868.44,66.80307692307693,23.0,1.7692307692307692,13,Active
CONT112935,38520.68,34647.85384615384,30610.29,0.0,0.0,0.0,0.0,13,Active
CONT112936,5402.25,4068.3046153846153,2733.72,0.0,0.0,0.0,0.0,13,Active
CONT112937,45429.82,42206.834615384614,38849.1,0.0,0.0,0.0,0.0,13,Active
CONT112938,3310.74,3310.74,3310.74,3312.43,1762.4361538461537,387.0,188.0,13,NonAccrual
CONT112939,1411.47,1411.47,1411.47,1412.17,751.3738461538462,387.0,188.0,13,NonAccrual
CONT112940,1775.08,1775.0800000000002,1775.08,1775.99,944.9492307692308,387.0,188.0,13,NonAccrual
CONT112941,801.43,801.4300000000001,801.43,801.83,426.63153846153847,387.0,188.0,13,NonAccrual
CONT112942,9062.34,8863.946153846153,8710.64,8715.26,4625.8538461538465,387.0,188.0,13,NonAccrual
CONT112943,1215.85,1215.85,1215.85,1216.46,647.2407692307693,387.0,188.0,13,NonAccrual
CONT112944,3140.94,3140.94,3140.94,3142.53,1672.039230769231,387.0,188.0,13,NonAccrual
CONT112945,2241.36,2241.36,2241.36,2242.49,1193.1623076923076,387.0,188.0,13,NonAccrual
CONT112946,1195.36,1195.36,1195.36,1195.97,636.3315384615385,387.0,188.0,13,NonAccrual
CONT112947,1878.52,1878.52,1878.52,1879.48,1000.016923076923,387.0,188.0,13,NonAccrual
CONT112948,2172.71,2172.71,2172.71,2173.81,1156.613076923077,387.0,188.0,13,NonAccrual
CONT112949,2194.84,2194.84,2194.84,2195.94,1168.393076923077,387.0,188.0,13,NonAccrual
CONT112950,2107.88,2107.88,2107.88,2108.96,1122.1084615384616,387.0,188.0,13,NonAccrual
CONT112951,1467.6,1354.707692307692,0.0,1468.35,668.3123076923076,356.0,158.23076923076923,13,Closed
CONT112952,2832.71,1887.3992307692306,234.61,1417.4,562.1592307692307,203.0,73.07692307692308,13,NonAccrual
CONT112953,1358.03,636.7376923076923,420.35,420.52,135.6223076923077,143.0,36.84615384615385,13,NonAccrual
CONT112954,1386.24,1386.24,1386.24,1386.94,737.9492307692308,387.0,188.0,13,NonAccrual
CONT112955,738.71,738.7099999999999,738.71,739.09,393.24923076923073,387.0,188.0,13,NonAccrual
CONT112956,1069.8,674.198,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT112957,52133.6,48751.562307692315,46448.93,0.0,0.0,0.0,0.0,13,Active
CONT112958,38756.88,34513.38769230769,29585.89,1133.36,289.9061538461538,3.0,1.3846153846153846,13,Active
CONT112959,3084.38,1700.3646153846155,514.23,771.58,257.1853846153846,109.0,33.61538461538461,13,NonAccrual
CONT112960,2344.67,1174.14,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT112961,117781.06,113559.65076923076,108865.44,3113.06,454.6146153846154,2.0,0.38461538461538464,13,Active
CONT112962,29749.87,27680.123846153845,25440.98,511.0,55.91307692307692,3.0,0.38461538461538464,13,Active
CONT112963,11723.33,9421.223333333333,0.0,301.66,57.35333333333333,46.0,12.833333333333334,6,Closed
CONT112964,8986.24,7008.375999999999,0.0,277.47,110.21,17.0,6.4,5,Closed
CONT112965,61458.38,59324.657692307694,57390.6,0.0,0.0,0.0,0.0,13,Active
CONT112966,2813.6,1649.5733333333335,0.0,472.24,78.91000000000001,14.0,4.5,6,Closed
CONT112967,22511.23,14591.624615384615,20129.1,0.0,0.0,0.0,0.0,13,Active
CONT112968,20775.57,17223.049166666668,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT112969,68460.63,64487.89000000001,60347.1,0.0,0.0,0.0,0.0,13,Active
CONT112970,1748.23,930.6116666666667,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT112971,69513.39,65412.33153846154,62814.02,2500.96,274.28615384615387,34.0,2.8461538461538463,13,Active
CONT112972,109985.42,105852.27923076923,101557.8,0.0,0.0,0.0,0.0,13,Active
CONT112973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT112974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT112975,44567.53,40491.07769230769,36754.33,0.0,0.0,0.0,0.0,13,Active
CONT112976,2864.01,1855.9041666666665,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT112977,4689.33,3085.1412499999997,0.0,0.0,0.0,0.0,0.0,8,Closed
CONT112978,120750.29,77927.17230769231,70267.76,1204.95,220.97384615384618,3.0,0.6153846153846154,13,Active
CONT112979,47260.77,41640.86692307692,42140.84,722.63,248.58461538461538,3.0,1.0,13,Active
CONT112980,11270.81,8255.887692307691,4777.94,415.01,31.923846153846153,2.0,0.15384615384615385,13,Active
CONT112981,22125.86,18558.404615384618,14837.19,0.0,0.0,0.0,0.0,13,Active
CONT112982,4699.88,3450.5275,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT112983,51980.54,50230.68153846154,48245.11,546.59,123.49846153846154,2.0,0.5384615384615384,13,Active
CONT112984,40885.65,37742.63692307692,34338.03,415.15,61.85461538461538,2.0,0.23076923076923078,13,Active
CONT112985,174026.73,138319.424,0.0,1603.38,386.538,2.0,0.6,5,Closed
CONT112986,30197.05,27154.48,25356.53,1567.2,178.66692307692307,32.0,2.6153846153846154,13,Active
CONT112987,56286.49,53056.476923076916,50144.67,891.89,68.60692307692308,1.0,0.07692307692307693,13,Active
CONT112988,11652.99,7914.459230769231,0.0,1364.57,731.5638461538462,64.0,15.692307692307692,13,Closed
CONT112989,16060.96,14675.82076923077,13235.15,0.0,0.0,0.0,0.0,13,Active
CONT112990,42139.32,40395.159230769226,39402.2,0.0,0.0,0.0,0.0,13,Active
CONT112991,90890.15,86554.68615384615,81721.06,950.81,185.3946153846154,1.0,0.23076923076923078,13,Active
CONT112992,6203.59,4382.403636363637,0.0,0.0,0.0,0.0,0.0,11,Closed
CONT112993,41962.7,39200.20083333333,36366.75,0.0,0.0,0.0,0.0,12,Active
CONT112994,46107.85,43405.9625,40630.15,0.0,0.0,0.0,0.0,12,Active
CONT112995,10551.0,7817.780000000001,0.0,252.66,63.165,26.0,6.5,4,Closed
CONT112996,7291.91,5965.698571428571,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT112997,551.0,292.6358333333333,0.0,139.62,26.421666666666667,86.0,15.75,12,Closed
CONT112998,33105.23,30907.9225,28596.27,0.0,0.0,0.0,0.0,12,Active
CONT112999,69246.99,64686.8075,60011.32,0.0,0.0,0.0,0.0,12,Active
CONT113000,49882.91,45232.085,40456.81,0.0,0.0,0.0,0.0,12,Active
CONT113001,1129.19,679.985,308.89,309.1,119.31416666666667,115.0,44.333333333333336,12,NonAccrual
CONT113002,3542.13,3307.7766666666666,3190.6,3192.4,1537.5874999999999,328.0,155.33333333333334,12,NonAccrual
CONT113003,1330.13,1330.13,1330.13,1330.88,665.4366666666666,358.0,175.33333333333334,12,NonAccrual
CONT113004,1345.72,1345.72,1345.72,1346.47,673.2366666666667,358.0,175.33333333333334,12,NonAccrual
CONT113005,1385.16,1385.16,1385.16,1385.91,692.9608333333334,358.0,175.33333333333334,12,NonAccrual
CONT113006,1379.95,1379.95,1379.95,1380.7,690.3558333333334,358.0,175.33333333333334,12,NonAccrual
CONT113007,2262.74,1844.26,1037.12,1505.58,713.2875,236.0,109.58333333333333,12,NonAccrual
CONT113008,3735.83,3735.83,3735.83,3737.91,1868.9508333333333,358.0,175.33333333333334,12,NonAccrual
CONT113009,1254.61,1254.61,1254.61,1255.29,627.6491666666667,358.0,175.33333333333334,12,NonAccrual
CONT113010,2251.23,2251.23,2251.23,2252.47,1126.2358333333334,358.0,175.33333333333334,12,NonAccrual
CONT113011,10728.07,10728.07,10728.07,10734.02,5367.015833333334,358.0,175.33333333333334,12,NonAccrual
CONT113012,1247.22,1247.22,1247.22,1247.9,623.9533333333334,358.0,175.33333333333334,12,NonAccrual
CONT113013,1332.4,862.3375,243.33,424.13,196.77333333333334,114.0,54.833333333333336,12,NonAccrual
CONT113014,2268.84,2268.84,2268.84,2270.08,1135.045,358.0,175.33333333333334,12,NonAccrual
CONT113015,1491.61,1491.61,1491.61,1492.43,746.2141666666666,358.0,175.33333333333334,12,NonAccrual
CONT113016,2092.03,2092.03,2092.03,2093.18,1046.5941666666668,358.0,175.33333333333334,12,NonAccrual
CONT113017,3620.98,3620.98,3620.98,3623.0,1811.4958333333334,358.0,175.33333333333334,12,NonAccrual
CONT113018,47761.78,44288.03833333333,40721.15,0.0,0.0,0.0,0.0,12,Active
CONT113019,5861.66,4376.90875,0.0,0.0,0.0,0.0,0.0,8,Closed
CONT113020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT113021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT113022,26750.48,24256.01,21695.08,0.0,0.0,0.0,0.0,12,Active
CONT113023,25812.94,23281.877500000002,21644.29,0.0,0.0,0.0,0.0,12,Active
CONT113024,54969.12,50268.40333333333,44642.18,2139.37,503.9791666666667,47.0,9.416666666666666,12,Active
CONT113025,6701.06,5417.316666666667,0.0,125.06,20.843333333333334,2.0,0.3333333333333333,6,Closed
CONT113026,157927.85,152532.39666666667,146778.85,1854.65,203.72416666666666,16.0,2.6666666666666665,12,Active
CONT113027,54304.67,50729.395833333336,47062.37,0.0,0.0,0.0,0.0,12,Active
CONT113028,779.51,464.3325,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT113029,66381.38,62745.325000000004,58300.09,1180.82,98.40166666666666,26.0,2.1666666666666665,12,Active
CONT113030,157102.3,152780.0325,150738.05,7647.08,2537.7358333333336,69.0,20.666666666666668,12,Active
CONT113031,25234.47,23184.30416666667,21079.04,0.0,0.0,0.0,0.0,12,Active
CONT113032,3336.51,2755.255,0.0,0.0,0.0,0.0,0.0,8,Closed
CONT113033,11723.33,10257.914999999999,8792.5,0.0,0.0,0.0,0.0,12,Active
CONT113034,3141.85,2306.615,0.0,821.22,376.42375,65.0,19.875,8,Closed
CONT113035,51230.95,48366.010833333334,45477.51,0.0,0.0,0.0,0.0,12,Active
CONT113036,18288.39,16741.69,15121.57,362.13,30.1775,6.0,0.5,12,Active
CONT113037,33332.5,30575.389166666664,27748.0,0.0,0.0,0.0,0.0,12,Active
CONT113038,97069.17,93896.17416666668,90639.44,0.0,0.0,0.0,0.0,12,Active
CONT113039,10023.45,8426.362,0.0,0.0,0.0,0.0,0.0,10,Closed
CONT113040,5556.86,4490.731666666667,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT113041,35873.39,32883.94,29296.6,902.46,75.205,14.0,1.1666666666666667,12,Active
CONT113042,1843.75,1567.1954545454546,0.0,200.12,18.19272727272727,14.0,1.2727272727272727,11,Closed
CONT113043,29894.49,27092.688333333335,24267.17,0.0,0.0,0.0,0.0,12,Active
CONT113044,115826.49,108932.0575,100658.73,2344.67,195.38916666666668,14.0,1.1666666666666667,12,Active
CONT113045,2344.67,802.3383333333333,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT113046,5861.66,3061.273333333333,0.0,0.0,0.0,0.0,0.0,9,Closed
CONT113047,2344.67,1548.3566666666666,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT113048,37757.23,35085.29,33935.03,735.17,61.26416666666666,1.0,0.08333333333333333,12,Active
CONT113049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT113050,27797.66,25786.085454545453,24215.69,535.29,48.66272727272727,29.0,2.6363636363636362,11,Active
CONT113051,844.31,422.155,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT113052,58289.64,54773.0290909091,52634.33,0.0,0.0,0.0,0.0,11,Active
CONT113053,121932.15,117992.9190909091,114051.82,0.0,0.0,0.0,0.0,11,Active
CONT113054,39021.17,37398.23454545455,35768.82,0.0,0.0,0.0,0.0,11,Active
CONT113055,1875.73,1250.4866666666667,0.0,319.04,106.34666666666668,28.0,9.333333333333334,3,Closed
CONT113056,36580.8,31714.134545454544,27328.75,0.0,0.0,0.0,0.0,11,Active
CONT113057,52963.14,50241.16,47452.52,0.0,0.0,0.0,0.0,11,Active
CONT113058,95469.87,92344.93636363637,88693.79,0.0,0.0,0.0,0.0,11,Active
CONT113059,21064.76,20523.863636363636,19846.42,0.0,0.0,0.0,0.0,11,Active
CONT113060,29440.56,27164.54,24881.74,0.0,0.0,0.0,0.0,11,Active
CONT113061,1288.02,1208.77,416.27,1073.95,516.2590909090909,300.0,142.54545454545453,11,NonAccrual
CONT113062,71681.34,68716.63636363637,67191.98,0.0,0.0,0.0,0.0,11,Active
CONT113063,1782.79,1782.79,1782.79,1635.15,824.3290909090908,331.0,164.72727272727272,11,NonAccrual
CONT113064,1481.55,1481.55,1481.55,1358.85,685.0363636363636,331.0,164.72727272727272,11,NonAccrual
CONT113065,1549.54,1549.54,1549.54,1421.2,716.4745454545455,331.0,164.72727272727272,11,NonAccrual
